File:,Blockiness:,SA:,Blockloss:,Blur:,TA:,Exposure(bri):,Contrast:,Noise:,Slice:,Flickering:,Tag:
Euronews_eng_V144_Iu_sr5qQ248_Russias-political-also-rans-lament-United-Russias-power_9.mp4,1.093165382,125.4894189,-1.0,3.025864583,4.044782604,131.1319444,71.37519462,0.453634028,4.797211806,-0.796798333,P
Euronews_eng_V144_K6UpzxFwmHs_Trump-woos-Silicon-Valleys-elite_4.mp4,1.000004954,142.1972924,-1.0,2.676574074,5.283521713,114.6990741,54.64522787,1.794723148,2.229875,-0.798406852,P
Euronews_eng_V144_iK505q-WnKk_Barroso-defends-optimism-about-Europes-future_9.mp4,0.997716328,98.7534437,-1.0,2.792983051,7.90510435,135.2740113,44.33540887,0.788483898,0.773217514,-0.789984266,P
Euronews_eng_V144_mVhsA-OlT0w_Ukraines-Crimea-vote-to-hold-a-referendum-on-regions-future_5.mp4,0.941846609,74.9797503,-1.0,4.324278261,5.748369783,95.9,44.03838013,0.354877391,1.034530435,-0.784654609,P
Euronews_eng_V144_dmF9SQ5A_Jo_euronews-interview---Conflict-deepened-over-control-of-water_1.mp4,0.955977692,124.1835297,-1.0,2.825826923,21.87222449,117.5384615,48.1436959,1.301871795,13.18717949,-0.810331859,P
Euronews_eng_V144_32kLlhqIQp0_Syrian-forces-retake-key-Aleppo-district_5.mp4,0.92356232,132.3371319,-1.0,3.22701105,23.92029757,124.8674033,46.48147017,1.693427624,2.463154696,-0.802729779,P
Euronews_eng_V144_pGwC5eDMMeo_Speculation-mounts-on-political-future-for-Dominique_13.mp4,0.89075597,105.1390435,-1.0,3.425156716,16.90450231,118.8134328,39.31899903,0.790699254,1.52041791,-0.817493433,P
Euronews_eng_V144_PpaZ_wo5lv8_Paris-protesters-say-no-to-gay-marriages-ahead-of-first-gay-wedding_13.mp4,0.906819722,123.3430336,-1.0,2.499555556,16.67706924,137.4305556,53.14378167,8.963508333,9.332472222,-0.793249514,P
Euronews_eng_V144_-cYZ59ABn4I_Trumps-latest-insult-She-is-the-devil_9.mp4,0.900987393,150.1347706,-1.0,2.814162393,13.02434491,117.9444444,51.16434325,6.312220513,1.541179487,-0.797448462,P
Euronews_eng_V144_-KwZEg5XLG4_Donald-Trump-pledges-higher-taxes-for-the-wealthy_3.mp4,0.965214684,125.5621409,-1.0,2.884860759,8.910797595,108.9451477,45.24498468,0.505535865,1.118907173,-0.803114895,P
Euronews_eng_V144_tCyE04AlniM_Berlusconis-party-promise-not-to-push-Italy-into-crisis_16.mp4,0.933710305,98.67967585,-1.0,3.725371951,17.78097762,112.6097561,39.94483457,5.960459756,5.399317073,-0.800260061,P
Euronews_eng_V144_YJqMjANhf10_Far-right-rising-in-Europe---utalk_2.mp4,0.926804516,145.4800653,-1.0,2.558214421,7.803969791,123.0550285,52.32168767,0.984203985,3.515965844,-0.786918197,P
Euronews_eng_V144_tAQVvq29LOQ_World-wildlife-numbers-to-drop-by-67-in-50-years-new-report-finds---world_11.mp4,1.05649274,95.88306693,-1.0,2.338178082,4.218365534,116.6410959,31.68681581,6.148922466,2.100158904,-0.803505205,P
France24_eng_V720_hK-YkVWQ2tk_Feminism-and-class-Is-it-just-the-preserve-of-wealthy-white-women_25.mp4,0.878680177,92.82642569,0.13219697,4.048343434,8.953903826,125.0,63.13365804,0.325311111,73.25588131,-0.79086904,P
Euronews_eng_V1080_oylFXvL7SvI_Trump-effigy-burned-at-UK-Guy-Fawkes-Night-festival_8.mp4,0.789817896,47.15536857,0.282120823,4.687268293,7.586313811,127.2896341,35.29798198,0.263165854,3.607780488,-0.789273415,P
Euronews_eng_V144__d7LB6pgpVo_The-claws-are-out-Clinton-and-Trump-fight-war-of-words-as-US-election-approaches_3.mp4,1.050326856,136.430373,-1.0,2.353382979,2.485363664,95.73522459,40.49687908,4.596726714,2.287671395,-0.787842411,P
Euronews_eng_V144_UiFefl0wV6M_euronews-interview---We-need-to-bring-immediate-end-to-the-violence-in-Syria-Ban-Ki-moon_8.mp4,0.975377682,106.6555596,-1.0,2.465469003,3.08185159,125.115903,37.20537752,1.09122372,1.525183288,-0.791382642,P
Euronews_eng_V144_qn8j4bdL8TE_West-Bank-Palestinians-some-want-to-fight-others-hope-quietly_28.mp4,0.866363257,146.9660731,-1.0,3.216490826,19.85832147,123.3807339,61.02039862,6.062577523,1.603917431,-0.799143257,P
Euronews_eng_V144_k2cEeHrcp08_Climate-activists-express-concerns-for-planet-after-Trump-win_9.mp4,0.988153907,183.7660787,-1.0,1.874377483,22.55197152,108.7748344,57.33232715,0.515375497,2.75007947,-0.827570993,P
France24_eng_V720_Worxr8OXuQI_Exclusive-interview-of-Bollywood-Queen-Kangana-Ranaut-on-FRANCE24_112.mp4,0.957769678,75.87298217,0.018649518,4.289057878,4.870895113,124.9951768,64.95320101,0.0,16.70144534,-0.792354212,P
France24_eng_V720_FJGlLaVyFnQ_Reporters---American-conservatives-strike-back_173.mp4,0.936721227,93.40250546,0.375836431,3.11935316,5.830078885,124.0111524,65.55587439,0.320527138,73.80000372,-0.793806134,P
France24_eng_V144_ogCwp3FLS1c_Syria-US-must-use-military-means-to-enable-political-solution_4.mp4,0.96937339,170.6150761,-1.0,2.245473348,4.986515842,137.6140725,47.47324132,1.629863966,13.38477186,-0.793537527,P
Euronews_eng_V144_g-WRgoJfrEo_Crisis-relief-as-Obama-pardons-Thanksgiving-turkey_5.mp4,1.014335956,161.2460163,-1.0,3.189676471,11.77933353,120.7573529,78.50258044,0.467848529,1.613823529,-0.795469265,P
Euronews_eng_V144_p9BPOFMrZWw_euronews-the-network---Gay-marriage-the-same-rights-for-all_37.mp4,0.936128342,100.5739003,-1.0,3.275898396,5.314420963,130.8823529,47.51633551,1.850972727,5.29444385,-0.787315027,P
France24_eng_V720_3XWiT_g8xpA_Brazil-embroiled-in-political-and-economic-crisis_69.mp4,0.927898553,81.97739704,1.110526316,5.806697368,23.22471322,124.3684211,58.89124947,0.419147368,114.1850066,-0.819670987,U
Euronews_eng_V144_rOEmChixFv8_Italy-protesting-students-clash-with-police-in-Bologna-and-Rome_10.mp4,0.967850137,82.44688329,-1.0,3.315260274,8.713916347,93.16894977,42.00091269,0.44189726,0.274703196,-0.800698447,P
Euronews_eng_V144_u6c6Y4oRsiI_Fading-hopes-of-peace-in-Syria_5.mp4,1.021242742,67.57725843,-1.0,2.545604839,1.708415968,102.5866935,32.63055327,0.348880645,2.239669355,-0.796430323,P
Euronews_eng_V144_bcoIaW7-3-Q_US-Trump-pulls-out-of-Fox-News-debate-days-before-key-Iowa-vote_7.mp4,0.925904387,145.9052177,-1.0,2.361218295,4.12411632,112.970894,44.95558073,0.53382578,2.159264033,-0.792955863,P
Euronews_eng_V144_PINDCCDyW0w_Spains-Rajoy-looks-to-decisive-Saturday-vote-to-form-new-government---world_0.mp4,1.015327458,124.7621725,-1.0,2.934985612,11.55636861,107.3261391,39.44577544,7.741264029,2.095764988,-0.826368321,P
France24_eng_V720_FJGlLaVyFnQ_Reporters---American-conservatives-strike-back_14.mp4,0.97332298,95.59752129,0.467424242,3.720790404,18.95425088,124.0454545,57.45365634,0.417033838,45.01640152,-0.814170429,P
Euronews_eng_V144_5CiSPcL2goc_Animal-cruelty-is-violence-inherent-to-abattoirs_11.mp4,0.993719714,116.1602601,-1.0,2.905477551,5.873990449,126.8897959,64.24527837,2.021520816,3.113836735,-0.782953224,P
Euronews_eng_V144_kCdrfYes134_Presidential-hopefuls-Trump-and-Clinton-shape-up-as-they-head-for-the-November-8-showdown_2.mp4,0.880288131,154.4795142,-1.0,3.395420561,11.71934439,123.6588785,55.35591449,7.136464953,2.023383178,-0.791849953,P
Euronews_eng_V144_hZcM32zvcS0_Get-prepared-for-the-digital-future---right-on_25.mp4,0.956456014,139.8191968,-1.0,2.354554054,5.052667027,105.347973,45.22141946,9.003414865,3.067050676,-0.799160338,P
Euronews_eng_V144_p0dQVA5vwwo_Israel-contests-France-TV-over-Palestinian-boys-death_5.mp4,1.018074316,98.58060987,-1.0,2.878764957,7.918169957,123.3846154,51.00967175,3.693062821,2.155354701,-0.798548333,P
Euronews_eng_V144_8Tr4YGxXe-c_Election-watchdog-facing-closure-amid-Russian-NGO-crackdown_8.mp4,0.991904336,125.4972816,-1.0,2.788112782,8.935517945,136.6290727,59.57833003,12.70013559,3.909989975,-0.795444436,P
France24_eng_V720_FJGlLaVyFnQ_Reporters---American-conservatives-strike-back_71.mp4,0.939513579,61.84206244,0.002583026,4.168121771,5.919621882,123.9926199,44.84168915,0.300010701,31.75509225,-0.784406199,P
Euronews_eng_V144_3IiZ-MtlJnM_Trump-calls-for-extreme-vetting-of-immigrants_3.mp4,1.01482612,121.5856945,-1.0,2.51256,5.74372248,83.784,34.05109872,1.8448052,2.719404,-0.79285296,P
Euronews_eng_V1080_ntASi65qfcs_Dalai-Lama-full-press-conf-at-Council-of-Europe_39.mp4,0.878851596,44.73590262,4.105813064,4.885397872,5.722422117,134.3287234,36.10902609,0.501189787,5.720225532,-0.786175851,P
Euronews_eng_V144_dFPGV8jLEI4_30-March-2016---euronews-full-afternoon-bulletin_31.mp4,0.99834682,101.7060221,-1.0,2.51851682,2.630426911,114.8287462,33.82377618,7.422359939,3.560727829,-0.788608471,P
France24_eng_V720_3XWiT_g8xpA_Brazil-embroiled-in-political-and-economic-crisis_89.mp4,0.922047485,59.22652749,0.534502924,6.674573099,20.73287673,123.122807,44.74572819,0.439361404,74.82615205,-0.817569649,P
Euronews_eng_V144_0cDo8whDhEY_euronews-I-talk---Human-Rights-in-the-spotlight-with-your-questions_76.mp4,0.983651455,102.7816339,-1.0,2.408957746,6.383712582,108.6995305,35.97082883,0.569855399,2.306784038,-0.788697934,P
Euronews_eng_V144_nYiG1JvL3UQ_Egypt-Court-seeks-death-sentence-for-ex-president-Mursi-and-105-others_9.mp4,0.936388246,113.9986461,-1.0,2.819350877,11.91465921,120.1491228,50.50438991,1.587102632,2.272640351,-0.789409211,P
Euronews_eng_V144_TI12KEQgGG0_euronews-I-talk---Human-rights-in-Europe-is-getting-worse-says-Commissioner-Thomas-Hammarberg_59.mp4,0.803860544,81.33754673,-1.0,3.154537415,6.496721224,109.585034,39.33821122,0.348040136,18.4162585,-0.787565034,P
Euronews_eng_V144_55MpkpwcjSI_Rigged-and-broken---Trump-slams-Republican-primary-system_5.mp4,1.097186137,136.5712853,-1.0,2.739755365,1.65673309,114.9463519,47.5691124,2.075007082,2.260055794,-0.794228047,P
Euronews_eng_V144_oupNLQCYXCo_ISIL-trio-from-Syria-arrested-in-Germany_4.mp4,1.073893532,121.8336356,-1.0,2.947553191,6.698240511,125.3914894,47.53559434,0.579125532,8.066076596,-0.790863532,P
Euronews_eng_V144_dmF9SQ5A_Jo_euronews-interview---Conflict-deepened-over-control-of-water_18.mp4,1.151952939,107.4061336,-1.0,2.501622807,4.270090746,114.3289474,43.3240189,1.250348246,1.333548246,-0.788570746,P
Euronews_eng_V144_Wul927_5b94_euronews-I-talk---ISS-astronauts-answer-questions-on-life-in-space_62.mp4,0.9835074,176.0376742,-1.0,2.129425,2.48557455,132.48,64.484874,13.488408,3.67877,-0.7808089,P
Euronews_eng_V144_7_oD6Smyfn0_Clinton-tells-Trump-to-apologise-for-Obama-birther-claims_7.mp4,1.073740332,85.35103495,-1.0,3.069123223,9.852646043,105.2677725,41.71500569,0.800717536,2.863348341,-0.797149479,P
France24_eng_V720_Z0Ss74lRXJ4_US-Explosions-did-NY-NJ-bombings-suspect-have-links-to-the-islamic-state-group_28.mp4,0.896588615,102.2171413,0.000554017,3.946390582,3.611919252,125.0,59.66534172,0.059354848,30.73527978,-0.782453075,P
Euronews_eng_V144_l5RyiETx5Ow_euronews-I-talk---Europes-climate-boss-answers-I-talks-questions_98.mp4,1.001786516,100.7967342,-1.0,2.427409677,4.713730516,115.0290323,36.5222161,0.411846774,99.98318387,-0.784203,P
Euronews_eng_V144_QOlF7T2mtzY_French-far-right-Front-National-makes-big-gains-in-local-elections_0.mp4,0.918682386,127.6253158,-1.0,2.9,22.43692818,131.5340909,61.7073375,0.594746591,3.204284091,-0.830548068,P
Euronews_eng_V144__KMpYq89Cvs_Spains-Rajoy-welcomes-Socialists-decision-to-end-political-deadlock_8.mp4,0.940301923,119.3506462,-1.0,3.411884615,16.75409192,107.9835165,53.09825456,0.596178571,2.237582418,-0.825266538,P
Euronews_eng_V144_PuX1aWKCJYU_EuroNews---EN---Europeans-Nationalist-rhetoric-rubs-off_0.mp4,0.957727295,198.1153362,-1.0,2.658262295,32.80497377,115.5655738,62.31681615,0.442521311,6.713983607,-0.787226803,P
Euronews_eng_V1080_s8twMKCbmpQ_Animal-cruelty-exposed-Farmhand-kicks-and-punches-pigs_20.mp4,0.912712079,47.45017015,5.199610693,9.287638614,3.436028515,134.9653465,54.08792564,0.313984653,1.801658416,-0.778955,U
Euronews_eng_V144_u2-KYIvnD_M_Cecil-Mugabe-blames-foreign-vandals_1.mp4,0.998223895,66.88664832,-1.0,3.259610526,9.757774105,115.4947368,27.738394,5.280512632,2.351126316,-0.830185684,P
France24_eng_V720_hRdTc8yDKuY_Iraq-Alongside-French-special-forces-training-Iraqi-soldiers-to-fight-the-islamic-state-group_21.mp4,0.857331142,63.82666774,0.509470752,4.792147632,12.58823788,124.994429,49.5264546,0.324991922,47.36771309,-0.794675432,P
Euronews_eng_V144_Op7C9Ed9WVc_James-Nachtwey-we-must-think-deeply-before-people-commit-to-war_39.mp4,0.973137426,139.9303557,-1.0,2.769082171,2.876705736,111.303876,53.39036654,3.112293488,14.41895194,-0.788600062,P
Euronews_eng_V144_chS-ug9tlkw_Austrias-presidential-re-run-far-right-gets-second-bite-at-the-cherry-as-country-goes-to-the-polls_4.mp4,0.930641703,135.1785641,-1.0,2.917494505,22.58310181,122.6538462,59.08362181,0.546467582,2.120021978,-0.826680659,P
Euronews_eng_V144_Ox5Zd59xZEg_Insults-fly-as-Republican-race-for-the-White-House-erupts-into-civil-war_2.mp4,0.936940642,98.69982457,-1.0,2.992663609,3.669688287,117.9082569,31.42137948,0.322212232,30.15679358,-0.78724815,P
Euronews_eng_V144_dtNBMdpXru4_US-tension-over-Russian-missile-deployment-to-Syria_9.mp4,1.071346082,84.48661386,-1.0,2.768583955,2.4015875,100.0970149,27.83788522,0.343092724,4.083817164,-0.789645504,P
Euronews_eng_V144_WVfAzXqP9bQ_Clinton-offers-to-work-with-Trump-in-first-statement-since-defeat_4.mp4,0.971718808,84.45151859,-1.0,2.573794038,2.795307236,90.23577236,36.25708775,0.545659892,0.662338753,-0.784771951,P
Euronews_eng_V144_5i21OSbj6ug_Disappointment-at-life-sentence-for-Colorado-cinema-killer_2.mp4,0.924892445,113.0116799,-1.0,3.045656934,6.919942628,104.689781,46.61583215,9.23250146,2.419653285,-0.796828066,P
Euronews_eng_V144_h2ZCqF0SeqE_US-and-UK-call-on-Syria-and-Russia-to-end-siege-of-Aleppo_6.mp4,1.061988459,101.362307,-1.0,2.871910811,6.352976297,116.7027027,38.41989495,1.264647027,1.328556757,-0.798310838,P
France24_eng_V720_4MBthIFtR9s_Unequal-treatment-1-US-police-shooting-covered-more-than-200-dead-in-Aleppo_5.mp4,0.862276966,97.49701343,0.00093633,4.062926966,3.144059625,125.0,63.30123292,0.319411798,32.19826217,-0.788724401,P
Euronews_eng_V144_z6W4qYphvMc_Live-Vladimir-Putins-annual-address-to-federal-assembly-in-Russia_263.mp4,0.933237059,158.5054571,-1.0,2.426099863,3.493789535,134.124487,53.44797119,0.491179343,13.60018468,-0.791965048,P
Euronews_eng_V144_39DZZ6t6HV8_The-first-French-same-sex-marriage-takes-in-Montpellier_16.mp4,0.885832636,105.6584898,-1.0,3.305627273,12.30689545,121.7090909,58.05128036,0.489798182,2.817481818,-0.792780818,P
Euronews_eng_V144_cQILFAe-o3k_Trump-offends-again_7.mp4,1.00576129,148.196625,-1.0,2.794954839,9.989630796,109.6172043,45.31344578,0.469187527,1.237103226,-0.793374473,P
Euronews_eng_V144_ETEsjhcn2qo_Russian-handbook-insults-immigrants_7.mp4,0.967567587,142.994252,-1.0,2.481736957,3.122014152,140.6478261,53.94656711,14.7425963,1.38163913,-0.786812696,P
Euronews_eng_V144_E43AcH6D9oI_euronews-reporter---Far-right-voters-unusual-suspects_36.mp4,1.020768289,106.7829417,-1.0,2.643798246,5.247657588,114.5394737,40.13960833,0.523392544,2.418017544,-0.789215702,P
Euronews_eng_V144_Xp2z7hLKxgo_Trumps-comments-condemned-by-Muslims-around-the-world_9.mp4,0.988500615,121.7678455,-1.0,2.94573743,9.028423464,133.5418994,51.29658531,6.643365363,4.534106145,-0.793830223,P
Euronews_eng_V144_0cDo8whDhEY_euronews-I-talk---Human-Rights-in-the-spotlight-with-your-questions_49.mp4,0.9152362,99.35281255,-1.0,2.65861,6.54731875,109.05,36.52987795,0.567989,2.000445,-0.790625,P
Euronews_eng_V144_gGLYNBE3PU0_EuroNews---Parlamento---Womens-rights-in-Morocco_10.mp4,0.857179149,33.22242343,2.26535619,5.161740211,5.387930294,122.8561747,40.30700957,0.140434639,4.726361446,-0.793268456,P
Euronews_eng_V144_fXMF6RI-ZCY_Clinton-and-Trump-trade-blows-over-campaign-workload---world_6.mp4,1.053801244,121.781738,-1.0,2.831108889,4.939322467,123.3955556,75.36503027,0.357678222,125.2633778,-0.796225556,P
Euronews_eng_V144__5VbCmEVF9M_How-can-Donald-Trump-balance-his-conflicting-interests_7.mp4,0.993076108,93.75307796,-1.0,2.922598802,3.815756886,100.5628743,31.87879629,0.297091916,12.84275749,-0.791938174,P
Euronews_eng_V144_Aqvb0w6kJzo_Gay-marriages-return-to-Californian-statute-books_4.mp4,0.950549496,115.0363798,-1.0,4.356928058,9.594140935,122.5899281,65.04061863,2.055153237,1.225863309,-0.79581036,P
Euronews_eng_V144_BExu_zIoZ_g_Trump-holds-far-reaching-talks-with-critic-Romney_1.mp4,0.997844159,90.08142339,-1.0,2.893780374,3.302701168,117.1238318,46.23973995,3.864677103,1.824990654,-0.794375374,P
Euronews_eng_V144_ir03YTev39g_Syrian-terror-suspect-Jaber-al-Bakr-found-dead-in-prison_6.mp4,0.96602557,160.7803431,-1.0,2.938872483,9.84852604,118.5503356,52.47961819,4.782352349,3.342302013,-0.82022302,P
Euronews_eng_V144_cmE03m6OlfM_Gay-marriage-rights-boost-in-US_8.mp4,0.976039811,123.3385664,-1.0,3.561349057,17.75931858,103.8679245,40.90159821,6.585545283,2.489528302,-0.837610943,P
France24_eng_V720_GmiVGcQiAhw_Biafran-separatists-allege-brutal-crackdown_30.mp4,0.698279433,47.3405683,0.035992908,5.695882979,8.440226933,123.9698582,71.85637365,0.301488652,37.66625532,-0.783813156,P
Euronews_eng_V144_ZtAICEZUm0U_Leaders-react-to-Trumps-plan-to-pull-out-of-TPP-trade-pact_14.mp4,0.923353023,109.1982748,-1.0,2.906217274,3.663422038,118.3535762,42.55604586,0.575697166,0.816512821,-0.79184529,P
Euronews_eng_V144_b29ozeJePko_Trump-pays-25-million-to-settle-Trump-University-lawsuits_6.mp4,1.021385622,132.6575691,-1.0,3.138375622,4.249312836,125.7039801,55.32182219,0.737369403,1.774773632,-0.791410622,P
Euronews_eng_V1080_HpF9ObMoIDc_Youre-in-my-house-Obama-shuts-down-a-heckler-during-speech_0.mp4,0.950637008,86.6815274,3.725253071,4.422208661,10.55601748,128.2125984,56.49941795,0.395348819,6.688007874,-0.797713898,P
Euronews_eng_V144_foSnGDCS_WM_Naked-runners-streak-through-London-zoo_1.mp4,0.865674906,68.67225632,-1.0,3.496613208,19.62578915,102.8490566,32.23263066,2.454429245,3.328783019,-0.801539906,P
Euronews_eng_V144_oDTjaBWNV9Y_A-defiant-apology-from-Trump-over-lewd-comments-about-women_0.mp4,0.99418619,150.3627373,-1.0,2.520595238,5.550412321,114.0059524,44.54877161,3.664317262,2.474065476,-0.810792976,P
Euronews_eng_V1080_cpbTOVypq4I_Putins-dog-gives-Japanese-journalists-an-earful_0.mp4,0.881246667,64.07303412,2.914800196,5.072084967,7.234735163,128.0980392,54.5769732,0.326003922,4.580908497,-0.787373268,P
Euronews_eng_V144_TI12KEQgGG0_euronews-I-talk---Human-rights-in-Europe-is-getting-worse-says-Commissioner-Thomas-Hammarberg_94.mp4,1.027004294,82.34423665,-1.0,3.074458824,6.276032353,109.4058824,40.36137388,0.361822353,9.732411765,-0.786808,P
France24_eng_V720_KTZhChqzjCs_Gemma-Arterton-Im-a-feminist-but-I-enjoy-watching-Bond-movies_117.mp4,0.935707814,66.52635492,0.647540984,6.150939891,8.379271749,124.9945355,52.87850082,0.405754098,27.98934973,-0.790102842,P
Euronews_eng_V144_bg1jwbaTpSQ_euronews-U-talk---Consular-protection-for-EU-citizens_0.mp4,0.968277764,97.11978617,-1.0,2.589906585,5.955405115,133.8254211,45.64273939,1.06776294,2.014741194,-0.794309051,P
Euronews_eng_V144_P6MIZWB7bLM_Its-been-emotional-Top-ten-moments-from-the-US-presidential-campaigns_3.mp4,0.9289872,117.2754168,-1.0,3.042173333,12.49475853,103.9133333,39.917201,2.267448667,2.279653333,-0.822843067,P
Euronews_eng_V144_QHX9cs4lytk_euronews-learning-world---Adult-literacy---the-right-to-read_66.mp4,0.936215145,96.7813839,-1.0,2.85149711,9.694922977,99.55202312,36.56553876,0.0,1.909242775,-0.789697312,P
Euronews_eng_V144_0dj7G9t9t5E_Syria-ceasefire-under-pressure-after-US-led-strikes-reportedly-kill-soldiers_6.mp4,1.046414549,78.99464107,-1.0,3.006285408,3.335076202,106.748927,37.7982367,0.499107511,3.754553648,-0.787995472,P
Euronews_eng_V144_dQTRaX8j5nA_Russia-gets-permanent-Syrian-air-base-ponders-reopening-Cuban-and-Vietnamese-bases_7.mp4,1.014099602,136.4100528,-1.0,2.16886553,1.798027273,115.4753788,38.76951761,0.592480303,44.6416875,-0.798253693,P
Euronews_eng_V144_hQmE_VO4RxM_Five-years-talking-brings-no-closer-end-to-Syrian-carnage_15.mp4,0.963137698,99.86476274,-1.0,3.044730159,13.42420782,108.4126984,36.73323226,0.7999,1.402642857,-0.808823651,P
France24_eng_V720_FJGlLaVyFnQ_Reporters---American-conservatives-strike-back_164.mp4,0.949698297,93.98441253,0.054395604,3.052346154,5.505236484,124.6538462,68.8073217,0.322248901,63.68937363,-0.795304396,P
Euronews_eng_V144_xJoiNjqmZkc_Trump-says-Gulf-states-will-pay-for-Syrian-war_10.mp4,1.033055429,110.9808879,-1.0,2.723935065,5.168376727,81.00779221,42.60409475,0.333583377,0.924607792,-0.784874,P
Euronews_eng_V144_ONlg7dF4dbs_Man-arrested-for-wanting-to-shoot-Donald-Trump_3.mp4,1.04724177,125.2647006,-1.0,3.015263975,5.050810994,105.5,45.79518553,0.360546584,3.803251553,-0.781581087,P
Euronews_eng_V144_lDs-gXcU0MQ_euronews-I-talk---Composer-Goran-Bregovitch-Music-is-a-language_96.mp4,1.021489087,106.8221966,-1.0,2.279943478,4.359187,115.9173913,59.80587604,0.558568696,3.802856522,-0.788618826,P
Euronews_eng_V144_dFPGV8jLEI4_30-March-2016---euronews-full-afternoon-bulletin_7.mp4,0.960688294,166.8728488,-1.0,2.993488235,5.847028235,119.8411765,51.06403947,6.105951176,13.32288824,-0.778676412,P
Euronews_eng_V144_oOFTiOXee_A_Spains-Socialists-clear-the-way-for-Rajoy_6.mp4,0.986023904,117.485531,-1.0,2.028905769,3.05230875,138.2826923,38.09175873,0.300881154,16.00964038,-0.792958192,P
Euronews_eng_V144_hJ_dPVzBH1c_euronews-I-talk---Animal-rights---or-wrongs_42.mp4,0.980596122,106.5386805,-1.0,2.474387755,2.826809864,116.2653061,42.02039265,0.408521769,63.8197619,-0.779711837,P
Euronews_eng_V144_dFPGV8jLEI4_30-March-2016---euronews-full-afternoon-bulletin_50.mp4,0.957520466,169.6513046,-1.0,2.682786207,4.999879741,113.7741379,59.30545434,6.714332759,2.814612069,-0.794574017,P
Euronews_eng_V144_FA_qhs_72Lg_Bank-note-controversy-in-UK_6.mp4,0.95374699,136.8894701,-1.0,2.806653061,15.55273184,119.3061224,50.64288184,13.73494898,2.614530612,-0.824579949,P
Euronews_eng_V144_TaD2dF4enew_euronews-right-on---Our-daughters-will-not-be-mutilated_59.mp4,0.975959736,103.6542214,-1.0,2.65528595,4.155647306,113.9404959,35.67100836,6.528129421,11.13974215,-0.787809901,P
Euronews_eng_V144_pEN1233yVoo_Gay-marriage-problems-suicide-and-a-mechanical-heart-at-Berlin-Film-Festival---cinema_13.mp4,1.005566479,113.8006423,-1.0,3.404414201,5.251869231,121.0976331,45.58952612,1.021013905,2.312029586,-0.78263145,P
Euronews_eng_V144_UiFefl0wV6M_euronews-interview---We-need-to-bring-immediate-end-to-the-violence-in-Syria-Ban-Ki-moon_28.mp4,1.002568863,108.6253712,-1.0,2.544090047,2.583716114,124.6398104,37.77716818,0.549468957,1.561936019,-0.791155545,P
Euronews_eng_V144_cKDbCwAdaqs_Trump-defiant-as-Clinton-rides-high-in-the-polls_3.mp4,0.920448808,129.9679512,-1.0,2.972082902,21.48558829,110.8549223,39.5746172,13.58385907,1.883326425,-0.847112176,P
Euronews_eng_V144_EYXgcdFfRxY_Syria-Assad-forces-tighten-their-grip-on-Aleppo_7.mp4,1.009703696,133.3134605,-1.0,3.006326454,3.690285685,124.1219512,64.75055852,6.54100469,4.310212008,-0.791606961,P
Euronews_eng_V144_Ff4z_g258wg_French-feminists-walk-off-the-job-to-highlight-gender-pay-gap_3.mp4,0.930131203,106.7855653,-1.0,2.563345865,4.239167193,130.1754386,46.99987812,3.92722807,1.654290727,-0.805432757,P
Euronews_eng_V144_izrsG784Rro_Syrian-government-forces-blamed-for-2015-chemical-weapons-attack_15.mp4,1.0140382,122.3094984,-1.0,2.751333333,14.1007762,117.0333333,41.09512047,10.92148267,1.69808,-0.841715667,P
Euronews_eng_V144_OIip28EV8To_America-First---Trump-outlines-his-foreign-policy-plan_5.mp4,0.949081607,146.3511767,-1.0,2.887287946,4.827194643,100.5066964,45.90635353,1.947325,0.801234375,-0.795857388,P
Euronews_eng_V144_xEl9CXwM69E_Trump-team-taking-shape_1.mp4,0.98907324,92.71784863,-1.0,3.071441341,8.113186285,118.8631285,61.52697218,0.618653352,0.91453352,-0.79824595,P
Euronews_eng_V144_YU6sLpWaG2c_euronews-le-mag---Kate-Nash-Goes-It-Alone_33.mp4,1.097355868,110.5011434,-1.0,3.053950413,3.928967438,115.446281,42.02297479,3.02823843,2.441933884,-0.793874628,P
Euronews_eng_V144_FFITVkzyZOQ_Catalonia-vows-to-defy-Spain-court-ruling-overturning-bullfight-ban_4.mp4,0.953323239,127.0745266,-1.0,2.497002188,1.939328359,108.3435449,42.92026499,0.435731072,3.760522976,-0.79254081,P
Euronews_eng_V1080_ntASi65qfcs_Dalai-Lama-full-press-conf-at-Council-of-Europe_55.mp4,0.842246973,51.54027276,5.627219838,4.713713514,3.774147297,133.8648649,47.96195341,0.357353514,4.180935135,-0.779777676,P
France24_eng_V720_sy7lrTZCJwc_Former-UN-Envoy-Lakhdar-Brahimi-on-Yemen-Conflict-and-Syrian-War_41.mp4,0.908747506,96.57704868,0.002649007,3.943624724,3.154522252,125.0,50.18845404,0.332617881,75.10582781,-0.791057947,P
France24_eng_V720_ndDM1QAf00k_Israel-Palestine-Two-state-solution-nearly-dead-can-it-be-saved_3.mp4,0.888420172,95.60251536,0.017182131,4.020295533,6.170359519,125.0,58.86580797,0.324288316,32.37089691,-0.788430069,P
Euronews_eng_V144_LFmuA0QX0nQ_Fear-of-disease-spurs-on-urgent-clean-up-in-flood-devastated-Bosnia_6.mp4,0.951773128,132.689805,-1.0,2.867650206,7.337592675,124.6131687,60.92452078,1.46442428,64.63438272,-0.788882881,P
